Year,Team,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG,npxG/Sh,G-xG,np:G-xG,SoTA,Saves,Save%,CS,PSxG,PSxG+/-,PKA,PKsv,PKm,Cmp,Att,Cmp%,Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
2019,Crystal Palace,2023-02-04,12:30,Premier League,Matchweek 22,Sat,Home,W,1.0,0.0,Arsenal,1.7,0.9,30.0,39314.0,Séamus Coleman,4-5-1,David Coote,Match Report,,18.0,240.0,79.0,32.9,0.07,0.22,16.8,5.0,1.0,1.0,21.3,0.1,-4.1,-4.3,126.0,91.0,74.6,6.0,29.2,1.2,3.0,0.0,0.0,151.0,422.0,35.8,97.0,51.3,40.2,323.0,11.0,3.4,27.0,14.9
2019,Crystal Palace,2023-02-13,20:00,Premier League,Matchweek 23,Mon,Away,,,,Liverpool,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-02-18,15:00,Premier League,Matchweek 24,Sat,Home,,,,Leeds United,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-02-25,15:00,Premier League,Matchweek 25,Sat,Home,,,,Aston Villa,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-03-05,14:00,Premier League,Matchweek 26,Sun,Away,,,,Nott'ham Forest,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-03-11,15:00,Premier League,Matchweek 27,Sat,Home,,,,Brentford,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-03-18,17:30,Premier League,Matchweek 28,Sat,Away,,,,Chelsea,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-04-01,15:00,Premier League,Matchweek 29,Sat,Home,,,,Tottenham,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-04-08,15:00,Premier League,Matchweek 30,Sat,Away,,,,Manchester Utd,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-04-15,15:00,Premier League,Matchweek 31,Sat,Home,,,,Fulham,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-04-22,15:00,Premier League,Matchweek 32,Sat,Away,,,,Crystal Palace,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-04-25,19:45,Premier League,Matchweek 33,Tue,Home,,,,Newcastle Utd,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-04-29,15:00,Premier League,Matchweek 34,Sat,Away,,,,Leicester City,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-05-06,15:00,Premier League,Matchweek 35,Sat,Away,,,,Brighton,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-05-13,15:00,Premier League,Matchweek 36,Sat,Home,,,,Manchester City,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-05-20,15:00,Premier League,Matchweek 37,Sat,Away,,,,Wolves,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-05-28,15:00,Premier League,Matchweek 38,Sun,Home,,,,Bournemouth,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2022-08-06,15:00,Premier League,Matchweek 1,Sat,Home,W,2,0,Aston Villa,0.6,0.7,35.0,11013.0,Lloyd Kelly,3-4-3,Peter Bankes,Match Report,,2.0,7.0,3.0,42.9,0.29,0.67,15.7,0.0,0.0,0.0,0.6,0.09,1.4,1.4,2.0,2.0,100.0,1.0,0.5,0.5,0.0,0.0,0.0,7.0,12.0,58.3,6.0,50.0,40.4,23.0,2.0,8.7,0.0,7.0
2019,Crystal Palace,2022-08-13,15:00,Premier League,Matchweek 2,Sat,Away,L,0,4,Manchester City,0.1,1.7,33.0,53453.0,Lloyd Kelly,3-4-3,David Coote,Match Report,,0.0,3.0,1.0,33.3,0.0,0.0,20.6,0.0,0.0,0.0,0.1,0.04,-0.1,-0.1,7.0,4.0,42.9,0.0,3.2,0.2,0.0,0.0,0.0,3.0,8.0,37.5,3.0,20.0,26.9,21.0,0.0,0.0,0.0,9.0
2019,Crystal Palace,2022-08-20,17:30,Premier League,Matchweek 3,Sat,Home,L,0,3,Arsenal,0.3,1.3,43.0,10423.0,Lloyd Kelly,3-1-4-2,Craig Pawson,Match Report,,0.0,6.0,1.0,16.7,0.0,0.0,18.5,1.0,0.0,0.0,0.3,0.05,-0.3,-0.3,6.0,3.0,50.0,0.0,1.5,-1.5,0.0,0.0,0.0,3.0,4.0,75.0,5.0,13.0,23.8,14.0,1.0,7.1,0.0,3.0
2019,Crystal Palace,2022-08-23,19:45,EFL Cup,Second round,Tue,Away,D,2 (5),2 (3),Norwich City,,,55.0,20647.0,Lewis Cook,4-2-3-1,Michael Salisbury,Match Report,Bournemouth won on penalty kicks following extra time,2.0,16.0,7.0,43.8,0.13,0.29,,,0.0,0.0,,,,,4.0,2.0,50.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2022-08-27,15:00,Premier League,Matchweek 4,Sat,Away,L,0,9,Liverpool,0.3,3.3,31.0,53328.0,Adam Smith,4-2-3-1,Stuart Attwell,Match Report,,0.0,5.0,2.0,40.0,0.0,0.0,18.2,0.0,0.0,0.0,0.3,0.07,-0.3,-0.3,12.0,4.0,25.0,0.0,3.9,-4.1,0.0,0.0,0.0,13.0,25.0,52.0,3.0,78.9,52.4,15.0,1.0,6.7,0.0,4.7
2019,Crystal Palace,2022-08-31,19:30,Premier League,Matchweek 5,Wed,Home,D,0,0,Wolves,0.4,1.5,35.0,10113.0,Lloyd Kelly,4-4-2,Anthony Taylor,Match Report,,0.0,5.0,2.0,40.0,0.0,0.0,16.1,0.0,0.0,0.0,0.4,0.08,-0.4,-0.4,3.0,3.0,100.0,1.0,0.1,0.1,0.0,0.0,0.0,12.0,18.0,66.7,2.0,54.5,39.3,23.0,2.0,8.7,0.0,5.5
2019,Crystal Palace,2022-09-03,15:00,Premier League,Matchweek 6,Sat,Away,W,3,2,Nott'ham Forest,0.8,1.9,48.0,28720.0,Lloyd Kelly,4-2-3-1,Michael Oliver,Match Report,,3.0,8.0,3.0,37.5,0.38,1.0,17.5,0.0,0.0,0.0,0.8,0.1,2.2,2.2,3.0,1.0,66.7,0.0,1.2,-0.8,1.0,0.0,0.0,4.0,8.0,50.0,4.0,33.3,30.6,24.0,0.0,0.0,0.0,17.0
2019,Crystal Palace,2022-09-10,15:00,Premier League,Matchweek 7,Sat,Home,,,,Brighton,,,,,,,,,Match Postponed,1.0,10.0,3.0,30.0,0.1,0.33,18.1,0.0,0.0,0.0,0.7,0.07,0.3,0.3,7.0,6.0,100.0,0.0,2.1,1.1,1.0,0.0,0.0,9.0,22.0,40.9,9.0,53.8,40.3,27.0,5.0,18.5,0.0,5.9
2019,Crystal Palace,2022-09-17,15:00,Premier League,Matchweek 8,Sat,Away,D,1,1,Newcastle Utd,0.7,1.9,28.0,52238.0,Adam Smith,4-2-3-1,Craig Pawson,Match Report,,0.0,7.0,0.0,0.0,0.0,,15.5,1.0,0.0,0.0,0.4,0.05,-0.4,-0.4,4.0,4.0,100.0,1.0,1.5,1.5,0.0,0.0,0.0,8.0,17.0,47.1,5.0,37.5,35.9,14.0,0.0,0.0,1.0,18.0
2019,Crystal Palace,2022-10-01,15:00,Premier League,Matchweek 9,Sat,Home,D,0,0,Brentford,0.4,0.9,42.0,10126.0,Adam Smith,4-4-2,Thomas Bramall,Match Report,,2.0,10.0,4.0,40.0,0.2,0.5,15.0,1.0,0.0,0.0,1.1,0.11,0.9,0.9,5.0,4.0,80.0,0.0,1.9,0.9,0.0,0.0,0.0,6.0,17.0,35.3,4.0,62.5,40.0,7.0,1.0,14.3,1.0,14.3
2019,Crystal Palace,2022-10-08,15:00,Premier League,Matchweek 10,Sat,Home,W,2,1,Leicester City,1.1,1.0,45.0,10272.0,Adam Smith,4-4-2,Michael Salisbury,Match Report,,2.0,10.0,6.0,60.0,0.2,0.33,13.0,0.0,0.0,0.0,1.0,0.11,1.0,1.0,4.0,2.0,75.0,0.0,1.7,-0.3,1.0,0.0,0.0,7.0,20.0,35.0,3.0,64.7,44.4,30.0,1.0,3.3,1.0,15.5
2019,Crystal Palace,2022-10-15,15:00,Premier League,Matchweek 11,Sat,Away,D,2,2,Fulham,1.0,2.1,31.0,22541.0,Adam Smith,4-2-3-1,Graham Scott,Match Report,,0.0,15.0,3.0,20.0,0.0,0.0,17.6,1.0,0.0,0.0,1.0,0.07,-1.0,-1.0,3.0,2.0,66.7,0.0,1.1,0.1,0.0,0.0,0.0,6.0,9.0,66.7,4.0,35.0,32.0,10.0,1.0,10.0,3.0,22.5
2019,Crystal Palace,2022-10-19,19:30,Premier League,Matchweek 12,Wed,Home,L,0,1,Southampton,1.0,1.0,54.0,10405.0,Adam Smith,3-4-3,John Brooks,Match Report,,0.0,5.0,3.0,60.0,0.0,0.0,13.6,0.0,0.0,0.0,0.4,0.08,-0.4,-0.4,4.0,2.0,75.0,0.0,2.1,0.0,1.0,0.0,0.0,6.0,12.0,50.0,4.0,30.4,32.9,21.0,0.0,0.0,0.0,
2019,Crystal Palace,2022-10-24,20:00,Premier League,Matchweek 13,Mon,Away,L,0,2,West Ham,0.4,1.9,45.0,62447.0,Adam Smith,4-2-3-1,David Coote,Match Report,,2.0,6.0,4.0,66.7,0.33,0.5,14.0,0.0,0.0,0.0,0.5,0.09,1.5,1.5,7.0,4.0,57.1,0.0,2.7,-0.3,0.0,0.0,0.0,11.0,21.0,52.4,3.0,55.6,38.2,38.0,0.0,0.0,0.0,1.0
2019,Crystal Palace,2022-10-29,15:00,Premier League,Matchweek 14,Sat,Home,L,2,3,Tottenham,0.5,2.0,31.0,10430.0,Adam Smith,3-5-1-1,Anthony Taylor,Match Report,,3.0,9.0,5.0,55.6,0.33,0.6,12.4,0.0,0.0,0.0,1.5,0.16,1.5,1.5,4.0,0.0,25.0,0.0,2.6,-1.4,1.0,0.0,0.0,7.0,19.0,36.8,5.0,52.6,36.6,30.0,1.0,3.3,0.0,5.0
2019,Crystal Palace,2022-11-05,15:00,Premier League,Matchweek 15,Sat,Away,L,3,4,Leeds United,1.5,2.2,40.0,36304.0,Adam Smith,4-4-2,Tony Harrington,Match Report,,4.0,12.0,7.0,58.3,0.33,0.57,,,0.0,0.0,,,,,2.0,1.0,50.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2022-11-08,19:45,EFL Cup,Third round,Tue,Home,W,4,1,Everton,,,42.0,10021.0,Junior Stanislas,4-2-3-1,Darren England,Match Report,,3.0,16.0,8.0,50.0,0.19,0.38,13.6,0.0,0.0,0.0,2.4,0.16,0.6,0.6,3.0,3.0,100.0,1.0,0.2,0.2,0.0,0.0,0.0,11.0,28.0,39.3,3.0,68.4,47.9,15.0,0.0,0.0,2.0,26.5
2019,Crystal Palace,2022-11-12,15:00,Premier League,Matchweek 16,Sat,Home,W,3,0,Everton,2.4,0.8,36.0,10382.0,Adam Smith,4-4-2,Craig Pawson,Match Report,,0.0,6.0,2.0,33.3,0.0,0.0,,,0.0,0.0,,,,,5.0,4.0,80.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2022-12-20,19:45,EFL Cup,Fourth round,Tue,Away,L,0,1,Newcastle Utd,,,37.0,51579.0,Adam Smith,4-4-2,John Brooks,Match Report,,0.0,9.0,4.0,44.4,0.0,0.0,21.0,2.0,0.0,0.0,0.5,0.06,-0.5,-0.5,5.0,3.0,60.0,0.0,1.7,-0.3,0.0,0.0,0.0,9.0,11.0,81.8,6.0,27.3,24.4,15.0,0.0,0.0,1.0,29.0
2019,Crystal Palace,2022-12-27,17:30,Premier League,Matchweek 17,Tue,Away,L,0,2,Chelsea,0.5,1.8,40.0,40046.0,Lloyd Kelly,5-3-2,Simon Hooper,Match Report,,0.0,6.0,2.0,33.3,0.0,0.0,14.8,0.0,0.0,0.0,0.6,0.1,-0.6,-0.6,6.0,4.0,66.7,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,7.0,10.3,20.1,12.0,0.0,0.0,0.0,7.5
2019,Crystal Palace,2022-12-31,15:00,Premier League,Matchweek 18,Sat,Home,L,0,2,Crystal Palace,0.6,1.6,59.0,9972.0,Lloyd Kelly,4-4-2,Andre Marriner,Match Report,,0.0,7.0,4.0,57.1,0.0,0.0,15.7,1.0,0.0,0.0,0.6,0.08,-0.6,-0.6,6.0,3.0,50.0,0.0,2.7,-0.3,0.0,0.0,0.0,2.0,10.0,20.0,4.0,41.2,29.6,12.0,0.0,0.0,1.0,14.0
2019,Crystal Palace,2023-01-03,20:00,Premier League,Matchweek 19,Tue,Away,L,0,3,Manchester Utd,0.6,2.2,42.0,73322.0,Lloyd Kelly,4-4-2,Michael Salisbury,Match Report,,2.0,11.0,6.0,54.5,0.18,0.33,,,0.0,0.0,,,,,6.0,2.0,33.3,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2023-01-07,15:00,FA Cup,Third round proper,Sat,Home,L,2,4,Burnley,,,46.0,10116.0,Adam Smith,4-4-2,Tim Robinson,Match Report,,0.0,7.0,2.0,28.6,0.0,0.0,18.1,0.0,0.0,0.0,0.6,0.09,-0.6,-0.6,4.0,2.0,75.0,0.0,1.4,-0.6,1.0,0.0,0.0,4.0,13.0,30.8,4.0,50.0,36.8,19.0,1.0,5.3,0.0,1.0
2019,Crystal Palace,2023-01-14,17:30,Premier League,Matchweek 20,Sat,Away,L,0,2,Brentford,0.6,1.4,50.0,17031.0,Lloyd Kelly,4-4-1-1,Jarred Gillett,Match Report,,1.0,16.0,3.0,18.8,0.06,0.33,15.4,2.0,0.0,0.0,1.4,0.09,-0.4,-0.4,5.0,4.0,80.0,0.0,1.7,0.7,0.0,0.0,0.0,11.0,24.0,45.8,6.0,56.5,42.2,26.0,3.0,11.5,1.0,11.6
2019,Crystal Palace,2023-01-21,15:00,Premier League,Matchweek 21,Sat,Home,D,1,1,Nott'ham Forest,1.4,1.9,43.0,10248.0,Lloyd Kelly,4-4-2,Andy Madley,Match Report,,0.0,12.0,2.0,16.7,0.0,0.0,15.3,0.0,0.0,0.0,1.1,0.1,-1.1,-1.1,6.0,5.0,83.3,0.0,1.0,0.0,0.0,0.0,0.0,9.0,20.0,45.0,6.0,51.9,39.1,26.0,2.0,7.7,2.0,9.0
2019,Crystal Palace,2023-02-04,15:00,Premier League,Matchweek 22,Sat,Away,L,0,1,Brighton,1.1,2.2,29.0,31600.0,Neto,4-4-1-1,Craig Pawson,Match Report,,27.0,224.0,87.0,38.8,0.12,0.31,15.9,9.0,0.0,0.0,16.4,0.09,10.6,10.6,123.0,74.0,63.4,4.0,37.0,-4.1,6.0,0.0,0.0,150.0,321.0,46.7,96.0,44.2,35.6,422.0,21.0,5.0,13.0,10.6
2019,Crystal Palace,2023-02-11,17:30,Premier League,Matchweek 23,Sat,Home,,,,Newcastle Utd,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-02-18,15:00,Premier League,Matchweek 24,Sat,Away,,,,Wolves,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-02-25,17:30,Premier League,Matchweek 25,Sat,Home,,,,Manchester City,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-03-04,15:00,Premier League,Matchweek 26,Sat,Away,,,,Arsenal,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-03-11,12:30,Premier League,Matchweek 27,Sat,Home,,,,Liverpool,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-03-18,15:00,Premier League,Matchweek 28,Sat,Away,,,,Aston Villa,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-04-01,15:00,Premier League,Matchweek 29,Sat,Home,,,,Fulham,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-04-08,15:00,Premier League,Matchweek 30,Sat,Away,,,,Leicester City,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-04-15,15:00,Premier League,Matchweek 31,Sat,Away,,,,Tottenham,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-04-22,15:00,Premier League,Matchweek 32,Sat,Home,,,,West Ham,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-04-26,19:45,Premier League,Matchweek 33,Wed,Away,,,,Southampton,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-04-29,15:00,Premier League,Matchweek 34,Sat,Home,,,,Leeds United,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-05-06,15:00,Premier League,Matchweek 35,Sat,Home,,,,Chelsea,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-05-13,15:00,Premier League,Matchweek 36,Sat,Away,,,,Crystal Palace,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-05-20,15:00,Premier League,Matchweek 37,Sat,Home,,,,Manchester Utd,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-05-28,15:00,Premier League,Matchweek 38,Sun,Away,,,,Everton,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2022-08-06,15:00,Premier League,Matchweek 1,Sat,Away,L,1,4,Tottenham,0.5,1.5,42.0,61732.0,James Ward-Prowse,5-3-2,Andre Marriner,Match Report,,1.0,10.0,2.0,20.0,0.1,0.5,17.1,0.0,0.0,0.0,0.5,0.05,0.5,0.5,8.0,5.0,50.0,0.0,1.5,-1.5,0.0,0.0,0.0,3.0,21.0,14.3,3.0,59.4,43.5,21.0,2.0,9.5,0.0,11.2
2019,Crystal Palace,2022-08-13,15:00,Premier League,Matchweek 2,Sat,Home,D,2,2,Leeds United,1.2,1.8,43.0,30815.0,James Ward-Prowse,3-4-3,Tony Harrington,Match Report,,2.0,14.0,4.0,28.6,0.14,0.5,18.1,1.0,0.0,0.0,1.2,0.09,0.8,0.8,5.0,3.0,60.0,0.0,1.9,-0.1,0.0,0.0,0.0,4.0,17.0,23.5,4.0,50.0,40.0,10.0,0.0,0.0,5.0,25.6
2019,Crystal Palace,2022-08-20,15:00,Premier League,Matchweek 3,Sat,Away,W,2,1,Leicester City,0.9,0.3,38.0,30850.0,James Ward-Prowse,4-2-3-1,Michael Salisbury,Match Report,,2.0,9.0,3.0,33.3,0.22,0.67,15.0,0.0,0.0,0.0,0.9,0.1,1.1,1.1,1.0,0.0,0.0,0.0,0.3,-0.7,0.0,0.0,0.0,10.0,26.0,38.5,2.0,66.7,45.2,9.0,2.0,22.2,0.0,6.0
2019,Crystal Palace,2022-08-23,19:45,EFL Cup,Second round,Tue,Away,W,3,0,Cambridge Utd,,,62.0,6733.0,Oriol Romeu,4-2-3-1,David Rock,Match Report,,3.0,18.0,9.0,50.0,0.17,0.33,,,0.0,0.0,,,,,0.0,0.0,,1.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2022-08-27,12:30,Premier League,Matchweek 4,Sat,Home,L,0,1,Manchester Utd,1.4,1.1,49.0,31196.0,James Ward-Prowse,4-2-3-1,Andy Madley,Match Report,,0.0,17.0,4.0,23.5,0.0,0.0,13.8,0.0,0.0,0.0,1.4,0.09,-1.4,-1.4,4.0,3.0,75.0,0.0,1.2,0.2,0.0,0.0,0.0,10.0,24.0,41.7,4.0,72.4,46.3,8.0,0.0,0.0,5.0,24.0
2019,Crystal Palace,2022-08-30,19:45,Premier League,Matchweek 5,Tue,Home,W,2,1,Chelsea,1.1,1.1,33.0,31542.0,James Ward-Prowse,4-2-3-1,Michael Oliver,Match Report,,2.0,9.0,5.0,55.6,0.22,0.4,17.8,0.0,0.0,0.0,1.1,0.13,0.9,0.9,4.0,3.0,75.0,0.0,2.1,1.1,0.0,0.0,0.0,12.0,32.0,37.5,3.0,82.4,48.4,16.0,1.0,6.3,0.0,5.3
2019,Crystal Palace,2022-09-03,15:00,Premier League,Matchweek 6,Sat,Away,L,0,1,Wolves,1.2,0.8,49.0,30546.0,James Ward-Prowse,4-2-3-1,John Brooks,Match Report,,0.0,12.0,1.0,8.3,0.0,0.0,16.4,1.0,0.0,0.0,1.2,0.1,-1.2,-1.2,2.0,1.0,50.0,0.0,0.2,-0.8,0.0,0.0,0.0,9.0,22.0,40.9,4.0,57.1,41.9,13.0,2.0,15.4,4.0,22.0
2019,Crystal Palace,2022-09-10,15:00,Premier League,Matchweek 7,Sat,Home,,,,Brentford,,,,,,,,,Match Postponed,0.0,7.0,1.0,14.3,0.0,0.0,20.2,0.0,0.0,0.0,0.3,0.05,-0.3,-0.3,3.0,2.0,66.7,0.0,0.8,-0.2,0.0,0.0,0.0,7.0,17.0,41.2,6.0,38.9,34.3,18.0,1.0,5.6,0.0,7.7
2019,Crystal Palace,2022-09-16,20:00,Premier League,Matchweek 8,Fri,Away,L,0,1,Aston Villa,0.3,1.5,47.0,40758.0,James Ward-Prowse,4-2-3-1,Tony Harrington,Match Report,,1.0,22.0,6.0,27.3,0.05,0.17,16.4,1.0,0.0,0.0,1.7,0.08,-0.7,-0.7,5.0,3.0,60.0,0.0,1.7,-0.3,0.0,0.0,0.0,3.0,13.0,23.1,4.0,37.0,33.8,16.0,1.0,6.3,4.0,20.6
2019,Crystal Palace,2022-10-01,15:00,Premier League,Matchweek 9,Sat,Home,L,1,2,Everton,1.7,2.0,55.0,30510.0,James Ward-Prowse,4-4-2,Andre Marriner,Match Report,,0.0,5.0,0.0,0.0,0.0,,28.1,0.0,0.0,0.0,0.2,0.03,-0.2,-0.2,8.0,4.0,50.0,0.0,1.3,-2.7,0.0,0.0,0.0,10.0,33.0,30.3,8.0,43.9,34.5,15.0,2.0,13.3,0.0,9.2
2019,Crystal Palace,2022-10-08,15:00,Premier League,Matchweek 10,Sat,Away,L,0,4,Manchester City,0.2,2.4,35.0,53365.0,James Ward-Prowse,4-4-2,Andy Madley,Match Report,,1.0,10.0,8.0,80.0,0.1,0.13,19.6,0.0,0.0,0.0,0.5,0.05,0.5,0.5,4.0,3.0,75.0,0.0,0.4,-0.6,0.0,0.0,0.0,13.0,27.0,48.1,2.0,65.2,44.7,28.0,3.0,10.7,1.0,10.8
2019,Crystal Palace,2022-10-16,14:00,Premier League,Matchweek 11,Sun,Home,D,1,1,West Ham,0.5,1.7,39.0,29159.0,James Ward-Prowse,4-3-3,Peter Bankes,Match Report,,1.0,9.0,3.0,33.3,0.11,0.33,13.0,0.0,0.0,0.0,1.0,0.11,0.0,0.0,3.0,3.0,100.0,1.0,0.4,0.4,0.0,0.0,0.0,10.0,17.0,58.8,6.0,41.7,40.0,19.0,3.0,15.8,0.0,5.0
2019,Crystal Palace,2022-10-19,19:30,Premier League,Matchweek 12,Wed,Away,W,1,0,Bournemouth,1.0,1.0,46.0,10405.0,James Ward-Prowse,4-4-2,John Brooks,Match Report,,1.0,10.0,3.0,30.0,0.1,0.33,19.4,0.0,0.0,0.0,0.7,0.07,0.3,0.3,3.0,2.0,66.7,0.0,0.6,-0.4,0.0,0.0,0.0,4.0,10.0,40.0,5.0,37.0,36.0,9.0,0.0,0.0,2.0,14.6
2019,Crystal Palace,2022-10-23,14:00,Premier League,Matchweek 13,Sun,Home,D,1,1,Arsenal,0.7,1.0,41.0,31145.0,James Ward-Prowse,4-4-2,Robert Jones,Match Report,,0.0,14.0,4.0,28.6,0.0,0.0,18.1,0.0,0.0,0.0,1.3,0.09,-1.3,-1.3,3.0,2.0,66.7,0.0,0.8,-0.2,0.0,0.0,0.0,6.0,17.0,35.3,9.0,36.6,32.9,10.0,1.0,10.0,3.0,16.0
2019,Crystal Palace,2022-10-29,15:00,Premier League,Matchweek 14,Sat,Away,L,0,1,Crystal Palace,1.3,0.9,56.0,25130.0,James Ward-Prowse,3-5-2,Michael Salisbury,Match Report,,1.0,16.0,5.0,31.3,0.06,0.2,17.6,1.0,0.0,0.0,1.7,0.11,-0.7,-0.7,4.0,0.0,0.0,0.0,2.6,-1.4,0.0,0.0,0.0,11.0,23.0,47.8,2.0,69.0,42.1,6.0,2.0,33.3,1.0,11.3
2019,Crystal Palace,2022-11-06,14:00,Premier League,Matchweek 15,Sun,Home,L,1,4,Newcastle Utd,1.7,0.9,55.0,30402.0,James Ward-Prowse,4-2-3-1,Stuart Attwell,Match Report,,1.0,18.0,7.0,38.9,0.0,0.0,,,1.0,1.0,,,,,5.0,4.0,80.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2022-11-09,22:45,EFL Cup,Third round,Wed,Home,D,1 (6),1 (5),Sheffield Weds,,,62.0,20457.0,James Ward-Prowse,4-2-3-1,John Brooks,Match Report,Southampton won on penalty kicks following extra time,1.0,9.0,5.0,55.6,0.11,0.2,11.9,0.0,0.0,0.0,1.1,0.12,-0.1,-0.1,7.0,4.0,57.1,0.0,2.9,-0.1,0.0,0.0,0.0,9.0,25.0,36.0,8.0,48.6,38.2,22.0,0.0,0.0,0.0,12.0
2019,Crystal Palace,2022-11-12,15:00,Premier League,Matchweek 16,Sat,Away,L,1,3,Liverpool,1.1,1.9,40.0,53331.0,James Ward-Prowse,5-3-2,Simon Hooper,Match Report,,2.0,16.0,6.0,37.5,0.13,0.33,,,0.0,0.0,,,,,3.0,2.0,66.7,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2022-12-20,19:45,EFL Cup,Fourth round,Tue,Home,W,2,1,Lincoln City,,,69.0,17385.0,James Ward-Prowse,3-5-2,Jarred Gillett,Match Report,,1.0,13.0,3.0,23.1,0.08,0.33,16.1,1.0,0.0,1.0,1.0,0.08,-0.9,0.0,4.0,2.0,25.0,0.0,0.8,-1.2,0.0,0.0,0.0,2.0,12.0,16.7,9.0,31.0,29.9,10.0,2.0,20.0,1.0,9.2
